"date","age_group","cases","ggd_code"
"2020-08-13","40-49",19,"GG3406"
"2020-08-13","50-59",15,"GG3406"
"2020-08-13","0-9",2,"GG3406"
"2020-08-13","60-69",5,"GG3406"
"2020-08-13","10-19",12,"GG3406"
"2020-08-13","20-29",36,"GG3406"
"2020-08-13","30-39",19,"GG3406"
"2020-08-13","20-29",5,"GG5608"
"2020-08-13","10-19",1,"GG5608"
"2020-08-13","30-39",1,"GG5608"
"2020-08-13","80-89",1,"GG5608"
"2020-08-13","50-59",2,"GG5608"
"2020-08-13","10-19",1,"GG0706"
"2020-08-13","50-59",1,"GG0706"
"2020-08-13","80-89",1,"GG2209"
"2020-08-13","70-79",1,"GG2209"
"2020-08-13","30-39",3,"GG2209"
"2020-08-13","40-49",2,"GG2209"
"2020-08-13","20-29",4,"GG2209"
"2020-08-13","10-19",4,"GG2209"
"2020-08-13","50-59",2,"GG2014"
"2020-08-13","80-89",1,"GG2014"
"2020-08-13","30-39",2,"GG2014"
"2020-08-13","10-19",2,"GG2014"
"2020-08-13","20-29",1,"GG2014"
"2020-08-13","50-59",2,"GG3606"
"2020-08-13","30-39",1,"GG3606"
"2020-08-13","40-49",2,"GG3606"
"2020-08-13","10-19",2,"GG3606"
"2020-08-13","70-79",1,"GG0111"
"2020-08-13","40-49",3,"GG0111"
"2020-08-13","30-39",2,"GG0111"
"2020-08-13","50-59",2,"GG0111"
"2020-08-13","20-29",3,"GG0111"
"2020-08-13","10-19",2,"GG0111"
"2020-08-13","50-59",7,"GG7014"
"2020-08-13","40-49",4,"GG7014"
"2020-08-13","60-69",4,"GG7014"
"2020-08-13","20-29",15,"GG7014"
"2020-08-13","10-19",8,"GG7014"
"2020-08-13","30-39",10,"GG7014"
"2020-08-13","0-9",1,"GG7014"
"2020-08-13","30-39",7,"GG5406"
"2020-08-13","60-69",4,"GG5406"
"2020-08-13","70-79",1,"GG5406"
"2020-08-13","20-29",9,"GG5406"
"2020-08-13","50-59",2,"GG5406"
"2020-08-13","40-49",3,"GG5406"
"2020-08-13","10-19",6,"GG5406"
"2020-08-13","10-19",1,"GG4506"
"2020-08-13","20-29",5,"GG4506"
"2020-08-13","30-39",2,"GG4506"
"2020-08-13","70-79",4,"GG4506"
"2020-08-13","40-49",1,"GG4506"
"2020-08-13","60-69",3,"GG4506"
"2020-08-13","50-59",2,"GG4506"
"2020-08-13","20-29",1,"GG2707"
"2020-08-13","30-39",1,"GG2707"
"2020-08-13","30-39",2,"GG1009"
"2020-08-13","20-29",2,"GG1009"
"2020-08-13","40-49",1,"GG1009"
"2020-08-13","60-69",2,"GG1009"
"2020-08-13","30-39",4,"GG3109"
"2020-08-13","60-69",1,"GG3109"
"2020-08-13","40-49",6,"GG3109"
"2020-08-13","50-59",1,"GG3109"
"2020-08-13","20-29",7,"GG3109"
"2020-08-13","10-19",6,"GG3109"
"2020-08-13","50-59",3,"GG6011"
"2020-08-13","10-19",6,"GG6011"
"2020-08-13","80-89",1,"GG6011"
"2020-08-13","20-29",3,"GG6011"
"2020-08-13","0-9",1,"GG6011"
"2020-08-13","40-49",2,"GG6011"
"2020-08-13","60-69",1,"GG6011"
"2020-08-13","30-39",3,"GG6011"
"2020-08-13","20-29",5,"GG1413"
"2020-08-13","60-69",2,"GG1413"
"2020-08-13","30-39",1,"GG1413"
"2020-08-13","40-49",1,"GG1413"
"2020-08-13","30-39",1,"GG1106"
"2020-08-13","50-59",3,"GG1106"
"2020-08-13","10-19",1,"GG1106"
"2020-08-13","60-69",2,"GG1106"
"2020-08-13","20-29",2,"GG1106"
"2020-08-13","20-29",9,"GG2514"
"2020-08-13","10-19",1,"GG2514"
"2020-08-13","40-49",5,"GG2514"
"2020-08-13","30-39",6,"GG2514"
"2020-08-13","50-59",5,"GG2514"
"2020-08-13","90+",1,"GG2514"
"2020-08-13","60-69",2,"GG2514"
"2020-08-13","20-29",27,"GG4607"
"2020-08-13","10-19",8,"GG4607"
"2020-08-13","50-59",11,"GG4607"
"2020-08-13","40-49",10,"GG4607"
"2020-08-13","60-69",4,"GG4607"
"2020-08-13","70-79",5,"GG4607"
"2020-08-13","30-39",25,"GG4607"
"2020-08-13","0-9",1,"GG4607"
"2020-08-13","90+",1,"GG4607"
"2020-08-13","80-89",8,"GG4607"
"2020-08-13","20-29",9,"GG5206"
"2020-08-13","10-19",3,"GG5206"
"2020-08-13","70-79",2,"GG5206"
"2020-08-13","0-9",1,"GG5206"
"2020-08-13","40-49",2,"GG5206"
"2020-08-13","50-59",4,"GG5206"
"2020-08-13","60-69",3,"GG5206"
"2020-08-13","60-69",1,"GG7306"
"2020-08-13","30-39",1,"GG7306"
"2020-08-13","40-49",1,"GG7306"
"2020-08-13","20-29",2,"GG7306"
"2020-08-13","10-19",1,"GG5006"
"2020-08-13","20-29",3,"GG5006"
"2020-08-13","30-39",1,"GG5006"
"2020-08-13","90+",1,"GG5006"
"2020-08-13","60-69",1,"GG6106"
"2020-08-13","40-49",1,"GG1911"
"2020-08-13","50-59",1,"GG1911"
"2020-08-13","60-69",1,"GG1911"
"2020-08-13","30-39",5,"GG1911"
"2020-08-13","20-29",7,"GG1911"
"2020-08-13","10-19",3,"GG1911"
"2020-08-14","60-69",2,"GG4816"
"2020-08-14","40-49",1,"GG4816"
"2020-08-14","70-79",1,"GG4816"
"2020-08-14","50-59",2,"GG4816"
"2020-08-14","30-39",1,"GG4816"
"2020-08-14","20-29",2,"GG4816"
"2020-08-14","10-19",1,"GG4816"
"2020-08-14","0-9",2,"GG3406"
"2020-08-14","20-29",30,"GG3406"
"2020-08-14","60-69",5,"GG3406"
"2020-08-14","30-39",15,"GG3406"
"2020-08-14","10-19",13,"GG3406"
"2020-08-14","70-79",7,"GG3406"
"2020-08-14","50-59",18,"GG3406"
"2020-08-14","40-49",5,"GG3406"
"2020-08-14","40-49",2,"GG5608"
"2020-08-14","80-89",1,"GG5608"
"2020-08-14","30-39",1,"GG5608"
"2020-08-14","70-79",1,"GG5608"
"2020-08-14","50-59",9,"GG5608"
"2020-08-14","20-29",6,"GG5608"
"2020-08-14","10-19",5,"GG5608"
"2020-08-14","60-69",2,"GG5608"
"2020-08-14","30-39",1,"GG0706"
"2020-08-14","20-29",4,"GG2209"
"2020-08-14","30-39",7,"GG2209"
"2020-08-14","40-49",1,"GG2209"
"2020-08-14","50-59",1,"GG2209"
"2020-08-14","10-19",2,"GG2014"
"2020-08-14","20-29",1,"GG2014"
"2020-08-14","50-59",1,"GG2014"
"2020-08-14","40-49",1,"GG2014"
"2020-08-14","40-49",1,"GG3606"
"2020-08-14","30-39",1,"GG3606"
"2020-08-14","50-59",1,"GG3606"
"2020-08-14","20-29",2,"GG3606"
"2020-08-14","10-19",1,"GG3606"
"2020-08-14","0-9",1,"GG0111"
"2020-08-14","60-69",1,"GG0111"
"2020-08-14","20-29",7,"GG0111"
"2020-08-14","30-39",3,"GG0111"
"2020-08-14","90+",1,"GG7014"
"2020-08-14","80-89",2,"GG7014"
"2020-08-14","70-79",2,"GG7014"
"2020-08-14","40-49",10,"GG7014"
"2020-08-14","30-39",7,"GG7014"
"2020-08-14","60-69",5,"GG7014"
"2020-08-14","50-59",8,"GG7014"
"2020-08-14","20-29",16,"GG7014"
"2020-08-14","10-19",7,"GG7014"
"2020-08-14","50-59",5,"GG5406"
"2020-08-14","10-19",3,"GG5406"
"2020-08-14","20-29",18,"GG5406"
"2020-08-14","30-39",5,"GG5406"
"2020-08-14","40-49",2,"GG5406"
"2020-08-14","60-69",1,"GG5406"
"2020-08-14","70-79",2,"GG5406"
"2020-08-14","80-89",1,"GG4506"
"2020-08-14","40-49",4,"GG4506"
"2020-08-14","30-39",4,"GG4506"
"2020-08-14","50-59",2,"GG4506"
"2020-08-14","90+",1,"GG4506"
"2020-08-14","60-69",4,"GG4506"
"2020-08-14","20-29",3,"GG4506"
"2020-08-14","10-19",4,"GG4506"
"2020-08-14","20-29",1,"GG2707"
"2020-08-14","30-39",2,"GG2707"
"2020-08-14","10-19",1,"GG2707"
"2020-08-14","60-69",1,"GG2707"
"2020-08-14","50-59",2,"GG2707"
"2020-08-14","20-29",2,"GG1009"
"2020-08-14","70-79",1,"GG1009"
"2020-08-14","40-49",3,"GG3109"
"2020-08-14","20-29",7,"GG3109"
"2020-08-14","50-59",1,"GG3109"
"2020-08-14","30-39",2,"GG3109"
"2020-08-14","60-69",2,"GG3109"
"2020-08-14","10-19",2,"GG3109"
"2020-08-14","70-79",2,"GG3109"
"2020-08-14","30-39",1,"GG6011"
"2020-08-14","20-29",1,"GG6011"
"2020-08-14","50-59",1,"GG6011"
"2020-08-14","60-69",1,"GG6011"
"2020-08-14","30-39",1,"GG1413"
"2020-08-14","10-19",4,"GG1413"
"2020-08-14","20-29",6,"GG1413"
"2020-08-14","50-59",1,"GG1413"
"2020-08-14","40-49",1,"GG1413"
"2020-08-14","50-59",3,"GG1106"
"2020-08-14","60-69",2,"GG1106"
"2020-08-14","20-29",4,"GG1106"
"2020-08-14","60-69",1,"GG2514"
"2020-08-14","50-59",5,"GG2514"
"2020-08-14","0-9",1,"GG2514"
"2020-08-14","40-49",4,"GG2514"
"2020-08-14","30-39",4,"GG2514"
"2020-08-14","10-19",4,"GG2514"
"2020-08-14","20-29",15,"GG2514"
"2020-08-14","20-29",36,"GG4607"
"2020-08-14","30-39",18,"GG4607"
"2020-08-14","0-9",1,"GG4607"
"2020-08-14","10-19",9,"GG4607"
"2020-08-14","40-49",4,"GG4607"
"2020-08-14","50-59",10,"GG4607"
"2020-08-14","60-69",4,"GG4607"
"2020-08-14","70-79",5,"GG4607"
"2020-08-14","80-89",2,"GG4607"
"2020-08-14","50-59",3,"GG5206"
"2020-08-14","60-69",1,"GG5206"
"2020-08-14","40-49",2,"GG5206"
"2020-08-14","20-29",5,"GG5206"
"2020-08-14","10-19",8,"GG5206"
"2020-08-14","30-39",2,"GG5206"
"2020-08-14","10-19",1,"GG7306"
"2020-08-14","50-59",1,"GG7306"
"2020-08-14","60-69",1,"GG7306"
"2020-08-14","20-29",4,"GG7306"
"2020-08-14","40-49",2,"GG7306"
"2020-08-14","70-79",1,"GG5006"
"2020-08-14","10-19",1,"GG5006"
"2020-08-14","50-59",3,"GG6106"
"2020-08-14","20-29",1,"GG6106"
"2020-08-14","50-59",1,"GG1911"
"2020-08-14","20-29",5,"GG1911"
"2020-08-14","40-49",2,"GG1911"
"2020-08-15","30-39",1,"GG4816"
"2020-08-15","20-29",4,"GG4816"
"2020-08-15","10-19",1,"GG4816"
"2020-08-15","50-59",1,"GG4816"
"2020-08-15","40-49",3,"GG4816"
"2020-08-15","70-79",1,"GG4816"
"2020-08-15","60-69",2,"GG4816"
"2020-08-15","90+",1,"GG4816"
"2020-08-15","50-59",13,"GG3406"
"2020-08-15","60-69",5,"GG3406"
"2020-08-15","20-29",20,"GG3406"
"2020-08-15","30-39",15,"GG3406"
"2020-08-15","40-49",20,"GG3406"
"2020-08-15","70-79",1,"GG3406"
"2020-08-15","80-89",3,"GG3406"
"2020-08-15","10-19",4,"GG3406"
"2020-08-15","0-9",1,"GG3406"
"2020-08-15","10-19",3,"GG5608"
"2020-08-15","30-39",2,"GG5608"
"2020-08-15","40-49",1,"GG5608"
"2020-08-15","0-9",1,"GG5608"
"2020-08-15","50-59",1,"GG5608"
"2020-08-15","20-29",11,"GG5608"
"2020-08-15","80-89",1,"GG5608"
"2020-08-15","60-69",2,"GG5608"
"2020-08-15","70-79",2,"GG5608"
"2020-08-15","40-49",1,"GG0706"
"2020-08-15","10-19",2,"GG0706"
"2020-08-15","20-29",5,"GG2209"
"2020-08-15","30-39",3,"GG2209"
"2020-08-15","40-49",5,"GG2209"
"2020-08-15","10-19",1,"GG2209"
"2020-08-15","50-59",2,"GG2209"
"2020-08-15","80-89",1,"GG2209"
"2020-08-15","60-69",1,"GG2209"
"2020-08-15","30-39",1,"GG2014"
"2020-08-15","40-49",1,"GG2014"
"2020-08-15","20-29",4,"GG2014"
"2020-08-15","10-19",2,"GG2014"
"2020-08-15","10-19",1,"GG3606"
"2020-08-15","40-49",1,"GG3606"
"2020-08-15","70-79",1,"GG3606"
"2020-08-15","50-59",2,"GG3606"
"2020-08-15","30-39",3,"GG3606"
"2020-08-15","20-29",1,"GG3606"
"2020-08-15","20-29",1,"GG0111"
"2020-08-15","40-49",1,"GG0111"
"2020-08-15","30-39",2,"GG0111"
"2020-08-15","10-19",2,"GG0111"
"2020-08-15","90+",1,"GG7014"
"2020-08-15","80-89",1,"GG7014"
"2020-08-15","60-69",5,"GG7014"
"2020-08-15","50-59",11,"GG7014"
"2020-08-15","20-29",17,"GG7014"
"2020-08-15","40-49",7,"GG7014"
"2020-08-15","10-19",9,"GG7014"
"2020-08-15","30-39",11,"GG7014"
"2020-08-15","80-89",2,"GG5406"
"2020-08-15","20-29",9,"GG5406"
"2020-08-15","40-49",2,"GG5406"
"2020-08-15","30-39",4,"GG5406"
"2020-08-15","70-79",1,"GG5406"
"2020-08-15","50-59",5,"GG5406"
"2020-08-15","10-19",5,"GG5406"
"2020-08-15","50-59",1,"GG4506"
"2020-08-15","40-49",4,"GG4506"
"2020-08-15","60-69",2,"GG4506"
"2020-08-15","80-89",1,"GG4506"
"2020-08-15","20-29",6,"GG4506"
"2020-08-15","30-39",4,"GG4506"
"2020-08-15","10-19",2,"GG4506"
"2020-08-15","90+",1,"GG4506"
"2020-08-15","30-39",1,"GG2707"
"2020-08-15","10-19",3,"GG2707"
"2020-08-15","50-59",1,"GG2707"
"2020-08-15","40-49",1,"GG2707"
"2020-08-15","60-69",1,"GG2707"
"2020-08-15","20-29",3,"GG2707"
"2020-08-15","30-39",2,"GG1009"
"2020-08-15","10-19",1,"GG1009"
"2020-08-15","20-29",1,"GG1009"
"2020-08-15","40-49",3,"GG3109"
"2020-08-15","30-39",1,"GG3109"
"2020-08-15","50-59",1,"GG3109"
"2020-08-15","20-29",6,"GG3109"
"2020-08-15","10-19",2,"GG3109"
"2020-08-15","50-59",1,"GG6011"
"2020-08-15","30-39",1,"GG6011"
"2020-08-15","20-29",6,"GG6011"
"2020-08-15","10-19",1,"GG6011"
"2020-08-15","30-39",1,"GG1413"
"2020-08-15","40-49",1,"GG1413"
"2020-08-15","50-59",2,"GG1413"
"2020-08-15","20-29",6,"GG1413"
"2020-08-15","10-19",2,"GG1413"
"2020-08-15","10-19",3,"GG1106"
"2020-08-15","70-79",1,"GG1106"
"2020-08-15","30-39",1,"GG1106"
"2020-08-15","20-29",4,"GG1106"
"2020-08-15","50-59",6,"GG2514"
"2020-08-15","40-49",5,"GG2514"
"2020-08-15","30-39",8,"GG2514"
"2020-08-15","80-89",1,"GG2514"
"2020-08-15","20-29",11,"GG2514"
"2020-08-15","60-69",1,"GG2514"
"2020-08-15","0-9",1,"GG2514"
"2020-08-15","10-19",5,"GG2514"
"2020-08-15","0-9",1,"GG4607"
"2020-08-15","10-19",6,"GG4607"
"2020-08-15","20-29",27,"GG4607"
"2020-08-15","70-79",3,"GG4607"
"2020-08-15","50-59",13,"GG4607"
"2020-08-15","80-89",5,"GG4607"
"2020-08-15","40-49",11,"GG4607"
"2020-08-15","30-39",10,"GG4607"
"2020-08-15","60-69",3,"GG4607"
"2020-08-15","40-49",2,"GG5206"
"2020-08-15","50-59",2,"GG5206"
"2020-08-15","10-19",6,"GG5206"
"2020-08-15","80-89",1,"GG5206"
"2020-08-15","30-39",3,"GG5206"
"2020-08-15","20-29",3,"GG5206"
"2020-08-15","30-39",3,"GG7306"
"2020-08-15","50-59",1,"GG7306"
"2020-08-15","20-29",2,"GG7306"
"2020-08-15","10-19",2,"GG5006"
"2020-08-15","20-29",4,"GG5006"
"2020-08-15","50-59",1,"GG5006"
"2020-08-15","60-69",1,"GG5006"
"2020-08-15","50-59",2,"GG6106"
"2020-08-15","60-69",2,"GG6106"
"2020-08-15","30-39",3,"GG6106"
"2020-08-15","20-29",3,"GG6106"
"2020-08-15","30-39",4,"GG1911"
"2020-08-15","20-29",5,"GG1911"
"2020-08-15","70-79",1,"GG1911"
"2020-08-15","50-59",1,"GG1911"
"2020-08-15","10-19",3,"GG1911"
"2020-08-15","40-49",2,"GG1911"
"2020-08-16","10-19",1,"GG4816"
"2020-08-16","20-29",3,"GG4816"
"2020-08-16","80-89",1,"GG4816"
"2020-08-16","30-39",2,"GG4816"
"2020-08-16","50-59",3,"GG4816"
"2020-08-16","70-79",1,"GG4816"
"2020-08-16","30-39",20,"GG3406"
"2020-08-16","50-59",12,"GG3406"
"2020-08-16","10-19",6,"GG3406"
"2020-08-16","20-29",26,"GG3406"
"2020-08-16","40-49",5,"GG3406"
"2020-08-16","60-69",4,"GG3406"
"2020-08-16","70-79",2,"GG3406"
"2020-08-16","80-89",1,"GG3406"
"2020-08-16","70-79",1,"GG5608"
"2020-08-16","40-49",1,"GG5608"
"2020-08-16","50-59",1,"GG5608"
"2020-08-16","30-39",2,"GG5608"
"2020-08-16","20-29",8,"GG5608"
"2020-08-16","10-19",1,"GG5608"
"2020-08-16","10-19",2,"GG0706"
"2020-08-16","40-49",2,"GG2209"
"2020-08-16","20-29",1,"GG2209"
"2020-08-16","30-39",1,"GG2209"
"2020-08-16","10-19",1,"GG2209"
"2020-08-16","50-59",1,"GG2209"
"2020-08-16","70-79",2,"GG2209"
"2020-08-16","10-19",3,"GG2014"
"2020-08-16","20-29",2,"GG2014"
"2020-08-16","40-49",2,"GG2014"
"2020-08-16","50-59",2,"GG2014"
"2020-08-16","70-79",1,"GG3606"
"2020-08-16","60-69",1,"GG3606"
"2020-08-16","10-19",1,"GG3606"
"2020-08-16","40-49",1,"GG3606"
"2020-08-16","20-29",2,"GG3606"
"2020-08-16","30-39",5,"GG3606"
"2020-08-16","20-29",8,"GG0111"
"2020-08-16","50-59",1,"GG0111"
"2020-08-16","50-59",13,"GG7014"
"2020-08-16","40-49",15,"GG7014"
"2020-08-16","90+",1,"GG7014"
"2020-08-16","80-89",1,"GG7014"
"2020-08-16","20-29",15,"GG7014"
"2020-08-16","10-19",5,"GG7014"
"2020-08-16","70-79",4,"GG7014"
"2020-08-16","60-69",5,"GG7014"
"2020-08-16","30-39",8,"GG7014"
"2020-08-16","0-9",2,"GG7014"
"2020-08-16","50-59",3,"GG5406"
"2020-08-16","10-19",5,"GG5406"
"2020-08-16","20-29",9,"GG5406"
"2020-08-16","30-39",10,"GG5406"
"2020-08-16","40-49",4,"GG5406"
"2020-08-16","70-79",1,"GG5406"
"2020-08-16","60-69",3,"GG5406"
"2020-08-16","50-59",2,"GG4506"
"2020-08-16","60-69",1,"GG4506"
"2020-08-16","10-19",2,"GG4506"
"2020-08-16","70-79",1,"GG4506"
"2020-08-16","20-29",5,"GG4506"
"2020-08-16","30-39",1,"GG4506"
"2020-08-16","50-59",1,"GG2707"
"2020-08-16","40-49",1,"GG2707"
"2020-08-16","20-29",3,"GG2707"
"2020-08-16","20-29",1,"GG1009"
"2020-08-16","50-59",2,"GG1009"
"2020-08-16","30-39",1,"GG1009"
"2020-08-16","60-69",1,"GG3109"
"2020-08-16","30-39",4,"GG3109"
"2020-08-16","50-59",4,"GG3109"
"2020-08-16","40-49",4,"GG3109"
"2020-08-16","20-29",5,"GG3109"
"2020-08-16","10-19",1,"GG3109"
"2020-08-16","30-39",1,"GG6011"
"2020-08-16","10-19",1,"GG6011"
"2020-08-16","20-29",2,"GG6011"
"2020-08-16","60-69",3,"GG6011"
"2020-08-16","50-59",4,"GG6011"
"2020-08-16","70-79",1,"GG6011"
"2020-08-16","10-19",1,"GG1413"
"2020-08-16","20-29",1,"GG1413"
"2020-08-16","30-39",1,"GG1413"
"2020-08-16","50-59",2,"GG1413"
"2020-08-16","40-49",1,"GG1413"
"2020-08-16","70-79",1,"GG1413"
"2020-08-16","50-59",1,"GG1106"
"2020-08-16","20-29",3,"GG1106"
"2020-08-16","60-69",1,"GG1106"
"2020-08-16","40-49",1,"GG2514"
"2020-08-16","30-39",4,"GG2514"
"2020-08-16","60-69",1,"GG2514"
"2020-08-16","50-59",5,"GG2514"
"2020-08-16","20-29",8,"GG2514"
"2020-08-16","10-19",6,"GG2514"
"2020-08-16","70-79",3,"GG4607"
"2020-08-16","20-29",13,"GG4607"
"2020-08-16","60-69",2,"GG4607"
"2020-08-16","30-39",13,"GG4607"
"2020-08-16","40-49",7,"GG4607"
"2020-08-16","50-59",12,"GG4607"
"2020-08-16","60-69",1,"GG5206"
"2020-08-16","40-49",4,"GG5206"
"2020-08-16","50-59",1,"GG5206"
"2020-08-16","30-39",2,"GG5206"
"2020-08-16","10-19",2,"GG5206"
"2020-08-16","20-29",7,"GG5206"
"2020-08-16","40-49",2,"GG7306"
"2020-08-16","30-39",2,"GG7306"
"2020-08-16","20-29",4,"GG7306"
"2020-08-16","10-19",2,"GG7306"
"2020-08-16","0-9",1,"GG7306"
"2020-08-16","30-39",1,"GG5006"
"2020-08-16","50-59",4,"GG5006"
"2020-08-16","10-19",2,"GG5006"
"2020-08-16","20-29",2,"GG5006"
"2020-08-16","60-69",2,"GG6106"
"2020-08-16","30-39",1,"GG6106"
"2020-08-16","20-29",2,"GG6106"
"2020-08-16","40-49",1,"GG1911"
"2020-08-16","30-39",3,"GG1911"
"2020-08-16","50-59",3,"GG1911"
"2020-08-16","20-29",5,"GG1911"
"2020-08-16","70-79",1,"GG1911"
"2020-08-16","60-69",1,"GG1911"
"2020-08-16","10-19",1,"GG1911"
"2020-08-17","60-69",1,"GG4816"
"2020-08-17","50-59",1,"GG4816"
"2020-08-17","80-89",1,"GG4816"
"2020-08-17","30-39",1,"GG4816"
"2020-08-17","40-49",1,"GG4816"
"2020-08-17","10-19",2,"GG4816"
"2020-08-17","80-89",1,"GG3406"
"2020-08-17","60-69",15,"GG3406"
"2020-08-17","70-79",2,"GG3406"
"2020-08-17","40-49",14,"GG3406"
"2020-08-17","50-59",11,"GG3406"
"2020-08-17","30-39",15,"GG3406"
"2020-08-17","10-19",6,"GG3406"
"2020-08-17","20-29",34,"GG3406"
"2020-08-17","40-49",5,"GG5608"
"2020-08-17","50-59",3,"GG5608"
"2020-08-17","20-29",3,"GG5608"
"2020-08-17","60-69",1,"GG5608"
"2020-08-17","30-39",1,"GG5608"
"2020-08-17","10-19",6,"GG5608"
"2020-08-17","70-79",3,"GG5608"
"2020-08-17","80-89",1,"GG5608"
"2020-08-17","10-19",1,"GG0706"
"2020-08-17","50-59",2,"GG2209"
"2020-08-17","90+",1,"GG2209"
"2020-08-17","20-29",6,"GG2209"
"2020-08-17","40-49",1,"GG2209"
"2020-08-17","30-39",1,"GG2209"
"2020-08-17","80-89",1,"GG2014"
"2020-08-17","40-49",1,"GG2014"
"2020-08-17","30-39",1,"GG2014"
"2020-08-17","10-19",1,"GG2014"
"2020-08-17","20-29",6,"GG2014"
"2020-08-17","20-29",3,"GG3606"
"2020-08-17","70-79",1,"GG3606"
"2020-08-17","50-59",3,"GG3606"
"2020-08-17","30-39",1,"GG3606"
"2020-08-17","10-19",4,"GG3606"
"2020-08-17","20-29",3,"GG0111"
"2020-08-17","40-49",2,"GG0111"
"2020-08-17","50-59",1,"GG0111"
"2020-08-17","40-49",4,"GG7014"
"2020-08-17","50-59",5,"GG7014"
"2020-08-17","20-29",12,"GG7014"
"2020-08-17","30-39",8,"GG7014"
"2020-08-17","10-19",9,"GG7014"
"2020-08-17","0-9",1,"GG7014"
"2020-08-17","60-69",3,"GG7014"
"2020-08-17","80-89",1,"GG7014"
"2020-08-17","70-79",4,"GG7014"
"2020-08-17","50-59",2,"GG5406"
"2020-08-17","40-49",3,"GG5406"
"2020-08-17","60-69",3,"GG5406"
"2020-08-17","10-19",2,"GG5406"
"2020-08-17","20-29",15,"GG5406"
"2020-08-17","30-39",5,"GG5406"
"2020-08-17","40-49",1,"GG4506"
"2020-08-17","50-59",4,"GG4506"
"2020-08-17","20-29",7,"GG4506"
"2020-08-17","30-39",1,"GG4506"
"2020-08-17","10-19",2,"GG4506"
"2020-08-17","60-69",3,"GG2707"
"2020-08-17","30-39",1,"GG2707"
"2020-08-17","10-19",1,"GG2707"
"2020-08-17","20-29",3,"GG2707"
"2020-08-17","50-59",3,"GG2707"
"2020-08-17","60-69",1,"GG1009"
"2020-08-17","50-59",1,"GG1009"
"2020-08-17","20-29",3,"GG1009"
"2020-08-17","40-49",2,"GG3109"
"2020-08-17","50-59",3,"GG3109"
"2020-08-17","20-29",2,"GG3109"
"2020-08-17","30-39",1,"GG3109"
"2020-08-17","10-19",1,"GG3109"
"2020-08-17","40-49",1,"GG6011"
"2020-08-17","30-39",1,"GG6011"
"2020-08-17","10-19",1,"GG6011"
"2020-08-17","60-69",2,"GG6011"
"2020-08-17","50-59",4,"GG6011"
"2020-08-17","80-89",1,"GG6011"
"2020-08-17","60-69",1,"GG1413"
"2020-08-17","20-29",5,"GG1413"
"2020-08-17","10-19",3,"GG1413"
"2020-08-17","20-29",2,"GG1106"
"2020-08-17","0-9",1,"GG1106"
"2020-08-17","50-59",1,"GG1106"
"2020-08-17","40-49",2,"GG1106"
"2020-08-17","50-59",6,"GG2514"
"2020-08-17","10-19",4,"GG2514"
"2020-08-17","40-49",7,"GG2514"
"2020-08-17","60-69",2,"GG2514"
"2020-08-17","80-89",1,"GG2514"
"2020-08-17","20-29",8,"GG2514"
"2020-08-17","30-39",6,"GG2514"
"2020-08-17","60-69",11,"GG4607"
"2020-08-17","70-79",1,"GG4607"
"2020-08-17","80-89",2,"GG4607"
"2020-08-17","40-49",8,"GG4607"
"2020-08-17","50-59",12,"GG4607"
"2020-08-17","20-29",27,"GG4607"
"2020-08-17","30-39",20,"GG4607"
"2020-08-17","10-19",6,"GG4607"
"2020-08-17","20-29",3,"GG5206"
"2020-08-17","50-59",2,"GG5206"
"2020-08-17","60-69",2,"GG5206"
"2020-08-17","10-19",6,"GG5206"
"2020-08-17","70-79",2,"GG5206"
"2020-08-17","30-39",2,"GG5206"
"2020-08-17","20-29",1,"GG7306"
"2020-08-17","10-19",1,"GG7306"
"2020-08-17","50-59",1,"GG7306"
"2020-08-17","40-49",1,"GG7306"
"2020-08-17","30-39",1,"GG7306"
"2020-08-17","10-19",2,"GG5006"
"2020-08-17","20-29",2,"GG5006"
"2020-08-17","40-49",2,"GG5006"
"2020-08-17","50-59",4,"GG5006"
"2020-08-17","0-9",1,"GG6106"
"2020-08-17","30-39",1,"GG6106"
"2020-08-17","20-29",7,"GG6106"
"2020-08-17","40-49",3,"GG6106"
"2020-08-17","50-59",3,"GG6106"
"2020-08-17","10-19",2,"GG1911"
"2020-08-17","90+",2,"GG1911"
"2020-08-17","50-59",1,"GG1911"
"2020-08-17","40-49",1,"GG1911"
"2020-08-17","20-29",4,"GG1911"
"2020-08-17","30-39",2,"GG1911"
"2020-08-17","80-89",2,"GG1911"
"2020-08-18","90+",1,"GG4816"
"2020-08-18","50-59",1,"GG4816"
"2020-08-18","10-19",3,"GG4816"
"2020-08-18","20-29",5,"GG4816"
"2020-08-18","40-49",3,"GG4816"
"2020-08-18","0-9",2,"GG3406"
"2020-08-18","60-69",3,"GG3406"
"2020-08-18","10-19",9,"GG3406"
"2020-08-18","20-29",38,"GG3406"
"2020-08-18","30-39",30,"GG3406"
"2020-08-18","40-49",15,"GG3406"
"2020-08-18","50-59",13,"GG3406"
"2020-08-18","80-89",2,"GG3406"
"2020-08-18","80-89",1,"GG5608"
"2020-08-18","60-69",3,"GG5608"
"2020-08-18","20-29",5,"GG5608"
"2020-08-18","50-59",1,"GG5608"
"2020-08-18","40-49",1,"GG5608"
"2020-08-18","30-39",1,"GG5608"
"2020-08-18","10-19",4,"GG5608"
"2020-08-18","30-39",3,"GG2209"
"2020-08-18","40-49",1,"GG2209"
"2020-08-18","50-59",3,"GG2209"
