year,week,cbs_deaths,covid_deaths
2014,31,1659,0
2014,32,1607,0
2014,33,1590,0
2014,34,1612,0
2014,35,1668,0
2014,36,1691,0
2014,37,1500,0
2014,38,1630,0
2014,39,1639,0
2014,40,1683,0
2014,41,1675,0
2014,42,1687,0
2014,43,1678,0
2014,44,1671,0
2014,45,1669,0
2014,46,1765,0
2014,47,1622,0
2014,48,1678,0
2014,49,1663,0
2014,50,1796,0
2014,51,1826,0
2014,52,1923,0
2015,1,1927,0
2015,2,1966,0
2015,3,1935,0
2015,4,1946,0
2015,5,1975,0
2015,6,1868,0
2015,7,2001,0
2015,8,2107,0
2015,9,2076,0
2015,10,2041,0
2015,11,1932,0
2015,12,1874,0
2015,13,1930,0
2015,14,1834,0
2015,15,1849,0
2015,16,1844,0
2015,17,1764,0
2015,18,1656,0
2015,19,1661,0
2015,20,1668,0
2015,21,1670,0
2015,22,1627,0
2015,23,1617,0
2015,24,1609,0
2015,25,1592,0
2015,26,1525,0
2015,27,1674,0
2015,28,1560,0
2015,29,1529,0
2015,30,1538,0
2015,31,1588,0
2015,32,1524,0
2015,33,1535,0
2015,34,1563,0
2015,35,1458,0
2015,36,1648,0
2015,37,1552,0
2015,38,1566,0
2015,39,1633,0
2015,40,1651,0
2015,41,1528,0
2015,42,1574,0
2015,43,1698,0
2015,44,1658,0
2015,45,1652,0
2015,46,1710,0
2015,47,1678,0
2015,48,1691,0
2015,49,1805,0
2015,50,1669,0
2015,51,1753,0
2015,52,1737,0
2016,1,1860,0
2016,2,1914,0
2016,3,1958,0
2016,4,2006,0
2016,5,1909,0
2016,6,1837,0
2016,7,1838,0
2016,8,1845,0
2016,9,1861,0
2016,10,1810,0
2016,11,1800,0
2016,12,1795,0
2016,13,1778,0
2016,14,1705,0
2016,15,1773,0
2016,16,1771,0
2016,17,1604,0
2016,18,1619,0
2016,19,1586,0
2016,20,1565,0
2016,21,1550,0
2016,22,1541,0
2016,23,1462,0
2016,24,1541,0
2016,25,1573,0
2016,26,1541,0
2016,27,1549,0
2016,28,1605,0
2016,29,1616,0
2016,30,1630,0
2016,31,1574,0
2016,32,1574,0
2016,33,1567,0
2016,34,1567,0
2016,35,1686,0
2016,36,1556,0
2016,37,1536,0
2016,38,1531,0
2016,39,1601,0
2016,40,1598,0
2016,41,1662,0
2016,42,1750,0
2016,43,1626,0
2016,44,1718,0
2016,45,1717,0
2016,46,1771,0
2016,47,1702,0
2016,48,1790,0
2016,49,1842,0
2016,50,1858,0
2016,51,1868,0
2016,52,2012,0
2017,1,2149,0
2017,2,2122,0
2017,3,2060,0
2017,4,1910,0
2017,5,1883,0
2017,6,1881,0
2017,7,2010,0
2017,8,2069,0
2017,9,1989,0
